date,state,syndrome,cases_reported,population_coverage,data_source,incidence_rate,cases_7d_avg,pct_change
2025-10-29,CA,COVID,452,100000.0,Clinical,451.99999999999994,448.42857142857144,0.04629629629629628
2025-10-30,CA,COVID,416,100000.0,Clinical,415.99999999999994,446.7142857142857,-0.07964601769911506
2025-10-31,CA,COVID,430,100000.0,Clinical,430.0,442.57142857142856,0.033653846153846256
2025-11-01,CA,COVID,464,100000.0,Clinical,464.0,448.85714285714283,0.07906976744186056
2025-11-02,CA,COVID,515,100000.0,Clinical,515.0,455.85714285714283,0.10991379310344818
2025-11-03,CA,COVID,440,100000.0,Clinical,440.0,449.85714285714283,-0.1456310679611651
2025-11-04,CA,COVID,465,100000.0,Clinical,464.99999999999994,454.57142857142856,0.05681818181818188
2025-11-05,CA,COVID,478,100000.0,Clinical,478.00000000000006,458.2857142857143,0.027956989247311936
2025-11-06,CA,COVID,494,100000.0,Clinical,494.0,469.42857142857144,0.03347280334728042
2025-11-07,CA,COVID,482,100000.0,Clinical,481.99999999999994,476.85714285714283,-0.02429149797570851
2025-11-08,CA,COVID,489,100000.0,Clinical,489.0,480.42857142857144,0.014522821576763434
2025-11-09,CA,COVID,491,100000.0,Clinical,491.00000000000006,477.0,0.004089979550102152
2025-11-10,CA,COVID,503,100000.0,Clinical,503.0,486.0,0.024439918533604832
2025-11-11,CA,COVID,467,100000.0,Clinical,466.99999999999994,486.2857142857143,-0.07157057654075549
2025-11-12,CA,COVID,1232,100000.0,Clinical,1232.0,594.0,1.6381156316916488
2025-11-13,CA,COVID,1315,100000.0,Clinical,1315.0,711.2857142857143,0.06737012987012991
2025-11-14,CA,COVID,1251,100000.0,Clinical,1251.0,821.1428571428571,-0.048669201520912586
2025-11-15,CA,COVID,1259,100000.0,Clinical,1259.0,931.1428571428571,0.006394884092725928
2025-11-16,CA,COVID,1265,100000.0,Clinical,1265.0,1041.7142857142858,0.004765687053216894
2025-11-17,CA,COVID,1370,100000.0,Clinical,1370.0,1165.5714285714287,0.08300395256916993
2025-11-18,CA,COVID,1235,100000.0,Clinical,1235.0,1275.2857142857142,-0.0985401459854015
2025-11-19,CA,COVID,1319,100000.0,Clinical,1319.0,1287.7142857142858,0.06801619433198391
2025-11-20,CA,COVID,1394,100000.0,Clinical,1394.0,1299.0,0.056861258529188774
2025-11-21,CA,COVID,1356,100000.0,Clinical,1356.0,1314.0,-0.027259684361549463
2025-11-22,CA,COVID,1342,100000.0,Clinical,1342.0,1325.857142857143,-0.010324483775811188
2025-11-23,CA,COVID,1371,100000.0,Clinical,1371.0,1341.0,0.0216095380029806
2025-11-24,CA,COVID,1402,100000.0,Clinical,1402.0,1345.5714285714287,0.022611232676878146
2025-07-28,CA,GASTROINTESTINAL,903,100000.0,Clinical,903.0,903.0,
2025-07-29,CA,GASTROINTESTINAL,894,100000.0,Clinical,894.0,898.5,-0.009966777408637828
2025-07-30,CA,GASTROINTESTINAL,983,100000.0,Clinical,983.0,926.6666666666666,0.09955257270693507
2025-07-31,CA,GASTROINTESTINAL,882,100000.0,Clinical,882.0,915.5,-0.10274669379450663
2025-08-01,CA,GASTROINTESTINAL,936,100000.0,Clinical,936.0,919.6,0.061224489795918435
2025-08-02,CA,GASTROINTESTINAL,881,100000.0,Clinical,881.0,913.1666666666666,-0.058760683760683774
2025-08-03,CA,GASTROINTESTINAL,846,100000.0,Clinical,846.0,903.5714285714286,-0.039727582292849006
2025-08-04,CA,GASTROINTESTINAL,857,100000.0,Clinical,857.0,897.0,0.013002364066193817
2025-08-05,CA,GASTROINTESTINAL,907,100000.0,Clinical,907.0,898.8571428571429,0.058343057176196034
2025-08-06,CA,GASTROINTESTINAL,843,100000.0,Clinical,843.0,878.8571428571429,-0.07056229327453145
2025-08-07,CA,GASTROINTESTINAL,871,100000.0,Clinical,871.0000000000001,877.2857142857143,0.033214709371292894
2025-08-08,CA,GASTROINTESTINAL,816,100000.0,Clinical,816.0000000000001,860.1428571428571,-0.06314580941446613
2025-08-09,CA,GASTROINTESTINAL,846,100000.0,Clinical,846.0,855.1428571428571,0.03676470588235303
2025-08-10,CA,GASTROINTESTINAL,941,100000.0,Clinical,941.0,868.7142857142857,0.11229314420803793
2025-08-11,CA,GASTROINTESTINAL,808,100000.0,Clinical,808.0,861.7142857142857,-0.14133900106269925
2025-08-12,CA,GASTROINTESTINAL,800,100000.0,Clinical,800.0,846.4285714285714,-0.00990099009900991
2025-08-13,CA,GASTROINTESTINAL,810,100000.0,Clinical,810.0,841.7142857142857,0.012499999999999956
2025-08-14,CA,GASTROINTESTINAL,814,100000.0,Clinical,814.0,833.5714285714286,0.004938271604938205
2025-08-15,CA,GASTROINTESTINAL,736,100000.0,Clinical,736.0,822.1428571428571,-0.09582309582309578
2025-08-16,CA,GASTROINTESTINAL,810,100000.0,Clinical,810.0,817.0,0.10054347826086962
2025-08-17,CA,GASTROINTESTINAL,746,100000.0,Clinical,746.0,789.1428571428571,-0.07901234567901239
2025-08-18,CA,GASTROINTESTINAL,782,100000.0,Clinical,782.0,785.4285714285714,0.04825737265415553
2025-08-19,CA,GASTROINTESTINAL,745,100000.0,Clinical,745.0,777.5714285714286,-0.04731457800511507
2025-08-20,CA,GASTROINTESTINAL,734,100000.0,Clinical,734.0,766.7142857142857,-0.014765100671140896
2025-08-21,CA,GASTROINTESTINAL,734,100000.0,Clinical,734.0,755.2857142857143,0.0
2025-08-22,CA,GASTROINTESTINAL,725,100000.0,Clinical,725.0,753.7142857142857,-0.012261580381471404
2025-08-23,CA,GASTROINTESTINAL,676,100000.0,Clinical,676.0,734.5714285714286,-0.0675862068965517
2025-08-24,CA,GASTROINTESTINAL,700,100000.0,Clinical,700.0,728.0,0.035502958579881616
2025-08-25,CA,GASTROINTESTINAL,701,100000.0,Clinical,701.0,716.4285714285714,0.0014285714285713347
2025-08-26,CA,GASTROINTESTINAL,675,100000.0,Clinical,675.0,706.4285714285714,-0.03708987161198285
2025-08-27,CA,GASTROINTESTINAL,752,100000.0,Clinical,752.0,709.0,0.114074074074074
2025-08-28,CA,GASTROINTESTINAL,703,100000.0,Clinical,703.0,704.5714285714286,-0.06515957446808507
2025-08-29,CA,GASTROINTESTINAL,713,100000.0,Clinical,713.0,702.8571428571429,0.014224751066856278
2025-08-30,CA,GASTROINTESTINAL,719,100000.0,Clinical,719.0,709.0,0.008415147265077083
2025-08-31,CA,GASTROINTESTINAL,671,100000.0,Clinical,671.0,704.8571428571429,-0.06675938803894299
2025-09-01,CA,GASTROINTESTINAL,672,100000.0,Clinical,672.0,700.7142857142857,0.0014903129657228842
2025-09-02,CA,GASTROINTESTINAL,693,100000.0,Clinical,693.0,703.2857142857143,0.03125
2025-09-03,CA,GASTROINTESTINAL,641,100000.0,Clinical,641.0,687.4285714285714,-0.07503607503607501
2025-09-04,CA,GASTROINTESTINAL,667,100000.0,Clinical,667.0,682.2857142857143,0.040561622464898583
2025-09-05,CA,GASTROINTESTINAL,679,100000.0,Clinical,679.0,677.4285714285714,0.01799100449775115
2025-09-06,CA,GASTROINTESTINAL,715,100000.0,Clinical,715.0,676.8571428571429,0.05301914580265099
2025-09-07,CA,GASTROINTESTINAL,656,100000.0,Clinical,656.0,674.7142857142857,-0.08251748251748248
2025-09-08,CA,GASTROINTESTINAL,640,100000.0,Clinical,640.0,670.1428571428571,-0.024390243902439046
2025-09-09,CA,GASTROINTESTINAL,659,100000.0,Clinical,659.0,665.2857142857143,0.02968750000000009
2025-09-10,CA,GASTROINTESTINAL,674,100000.0,Clinical,674.0,670.0,0.022761760242792084
2025-09-11,CA,GASTROINTESTINAL,638,100000.0,Clinical,638.0,665.8571428571429,-0.053412462908011826
2025-09-12,CA,GASTROINTESTINAL,631,100000.0,Clinical,631.0,659.0,-0.010971786833855801
2025-09-13,CA,GASTROINTESTINAL,622,100000.0,Clinical,622.0,645.7142857142857,-0.014263074484944571
2025-09-14,CA,GASTROINTESTINAL,613,100000.0,Clinical,613.0,639.5714285714286,-0.014469453376205754
2025-09-15,CA,GASTROINTESTINAL,652,100000.0,Clinical,652.0,641.2857142857143,0.06362153344208799
2025-09-16,CA,GASTROINTESTINAL,572,100000.0,Clinical,572.0,628.8571428571429,-0.12269938650306744
2025-09-17,CA,GASTROINTESTINAL,611,100000.0,Clinical,611.0,619.8571428571429,0.06818181818181812
2025-09-18,CA,GASTROINTESTINAL,610,100000.0,Clinical,610.0,615.8571428571429,-0.0016366612111292644
2025-09-19,CA,GASTROINTESTINAL,595,100000.0,Clinical,595.0,610.7142857142857,-0.024590163934426257
2025-09-20,CA,GASTROINTESTINAL,608,100000.0,Clinical,608.0,608.7142857142857,0.02184873949579824
2025-09-21,CA,GASTROINTESTINAL,653,100000.0,Clinical,653.0,614.4285714285714,0.07401315789473695
2025-09-22,CA,GASTROINTESTINAL,572,100000.0,Clinical,572.0,603.0,-0.12404287901990807
2025-09-23,CA,GASTROINTESTINAL,607,100000.0,Clinical,607.0,608.0,0.061188811188811254
2025-09-24,CA,GASTROINTESTINAL,572,100000.0,Clinical,572.0,602.4285714285714,-0.05766062602965405
2025-09-25,CA,GASTROINTESTINAL,602,100000.0,Clinical,602.0,601.2857142857143,0.0524475524475525
2025-09-26,CA,GASTROINTESTINAL,602,100000.0,Clinical,602.0,602.2857142857143,0.0
2025-09-27,CA,GASTROINTESTINAL,642,100000.0,Clinical,642.0,607.1428571428571,0.06644518272425248
2025-09-28,CA,GASTROINTESTINAL,618,100000.0,Clinical,618.0,602.1428571428571,-0.03738317757009346
2025-09-29,CA,GASTROINTESTINAL,617,100000.0,Clinical,617.0,608.5714285714286,-0.0016181229773463146
2025-09-30,CA,GASTROINTESTINAL,585,100000.0,Clinical,585.0,605.4285714285714,-0.05186385737439225
2025-10-01,CA,GASTROINTESTINAL,597,100000.0,Clinical,597.0,609.0,0.02051282051282044
2025-10-02,CA,GASTROINTESTINAL,575,100000.0,Clinical,575.0,605.1428571428571,-0.0368509212730318
2025-10-03,CA,GASTROINTESTINAL,582,100000.0,Clinical,582.0,602.2857142857143,0.012173913043478368
2025-10-04,CA,GASTROINTESTINAL,608,100000.0,Clinical,608.0,597.4285714285714,0.04467353951890041
2025-10-05,CA,GASTROINTESTINAL,633,100000.0,Clinical,633.0,599.5714285714286,0.04111842105263164
2025-10-06,CA,GASTROINTESTINAL,582,100000.0,Clinical,582.0,594.5714285714286,-0.08056872037914697
2025-10-07,CA,GASTROINTESTINAL,591,100000.0,Clinical,591.0,595.4285714285714,0.015463917525773141
2025-10-08,CA,GASTROINTESTINAL,581,100000.0,Clinical,581.0,593.1428571428571,-0.016920473773265665
2025-10-09,CA,GASTROINTESTINAL,604,100000.0,Clinical,604.0,597.2857142857143,0.03958691910499135
2025-10-10,CA,GASTROINTESTINAL,607,100000.0,Clinical,607.0,600.8571428571429,0.004966887417218624
2025-10-11,CA,GASTROINTESTINAL,594,100000.0,Clinical,594.0,598.8571428571429,-0.021416803953871466
2025-10-12,CA,GASTROINTESTINAL,647,100000.0,Clinical,647.0,600.8571428571429,0.08922558922558932
2025-10-13,CA,GASTROINTESTINAL,599,100000.0,Clinical,599.0,603.2857142857143,-0.07418856259659967
2025-10-14,CA,GASTROINTESTINAL,600,100000.0,Clinical,600.0,604.5714285714286,0.0016694490818029983
2025-10-15,CA,GASTROINTESTINAL,592,100000.0,Clinical,592.0,606.1428571428571,-0.013333333333333308
2025-10-16,CA,GASTROINTESTINAL,638,100000.0,Clinical,638.0,611.0,0.07770270270270263
2025-10-17,CA,GASTROINTESTINAL,644,100000.0,Clinical,644.0,616.2857142857143,0.00940438871473348
2025-10-18,CA,GASTROINTESTINAL,637,100000.0,Clinical,637.0,622.4285714285714,-0.010869565217391353
2025-10-19,CA,GASTROINTESTINAL,629,100000.0,Clinical,629.0,619.8571428571429,-0.012558869701726816
2025-10-20,CA,GASTROINTESTINAL,640,100000.0,Clinical,640.0,625.7142857142857,0.01748807631160565
2025-10-21,CA,GASTROINTESTINAL,620,100000.0,Clinical,620.0,628.5714285714286,-0.03125
2025-10-22,CA,GASTROINTESTINAL,621,100000.0,Clinical,621.0,632.7142857142857,0.001612903225806539
2025-10-23,CA,GASTROINTESTINAL,642,100000.0,Clinical,642.0,633.2857142857143,0.033816425120772875
2025-10-24,CA,GASTROINTESTINAL,653,100000.0,Clinical,653.0,634.5714285714286,0.017133956386292892
2025-10-25,CA,GASTROINTESTINAL,649,100000.0,Clinical,649.0,636.2857142857143,-0.006125574272588086
2025-10-26,CA,GASTROINTESTINAL,669,100000.0,Clinical,669.0,642.0,0.03081664098613257
2025-10-27,CA,GASTROINTESTINAL,611,100000.0,Clinical,611.0,637.8571428571429,-0.0866965620328849
2025-10-28,CA,GASTROINTESTINAL,713,100000.0,Clinical,713.0,651.1428571428571,0.1669394435351883
2025-10-29,CA,GASTROINTESTINAL,661,100000.0,Clinical,661.0,656.8571428571429,-0.0729312762973352
2025-10-30,CA,GASTROINTESTINAL,695,100000.0,Clinical,695.0,664.4285714285714,0.05143721633888054
2025-10-31,CA,GASTROINTESTINAL,683,100000.0,Clinical,683.0,668.7142857142857,-0.01726618705035976
2025-11-01,CA,GASTROINTESTINAL,698,100000.0,Clinical,698.0,675.7142857142857,0.02196193265007329
2025-11-02,CA,GASTROINTESTINAL,663,100000.0,Clinical,663.0,674.8571428571429,-0.05014326647564471
2025-11-03,CA,GASTROINTESTINAL,696,100000.0,Clinical,696.0,687.0,0.04977375565610864
2025-11-04,CA,GASTROINTESTINAL,648,100000.0,Clinical,648.0,677.7142857142857,-0.06896551724137934
2025-11-05,CA,GASTROINTESTINAL,710,100000.0,Clinical,710.0,684.7142857142857,0.095679012345679
2025-11-06,CA,GASTROINTESTINAL,750,100000.0,Clinical,750.0,692.5714285714286,0.05633802816901401
2025-11-07,CA,GASTROINTESTINAL,683,100000.0,Clinical,683.0,692.5714285714286,-0.08933333333333338
2025-11-08,CA,GASTROINTESTINAL,715,100000.0,Clinical,715.0,695.0,0.04685212298682284
2025-11-09,CA,GASTROINTESTINAL,716,100000.0,Clinical,716.0,702.5714285714286,0.0013986013986013734
2025-11-10,CA,GASTROINTESTINAL,737,100000.0,Clinical,737.0,708.4285714285714,0.029329608938547524
2025-11-11,CA,GASTROINTESTINAL,743,100000.0,Clinical,743.0,722.0,0.008141112618724522
2025-11-12,CA,GASTROINTESTINAL,1806,100000.0,Clinical,1806.0,878.5714285714286,1.4306864064602962
2025-11-13,CA,GASTROINTESTINAL,1925,100000.0,Clinical,1925.0,1046.4285714285713,0.06589147286821695
2025-11-14,CA,GASTROINTESTINAL,1962,100000.0,Clinical,1961.9999999999998,1229.142857142857,0.01922077922077925
2025-11-15,CA,GASTROINTESTINAL,1941,100000.0,Clinical,1941.0,1404.2857142857142,-0.010703363914373099
2025-11-16,CA,GASTROINTESTINAL,1922,100000.0,Clinical,1922.0,1576.5714285714287,-0.009788768675940251
2025-11-17,CA,GASTROINTESTINAL,1953,100000.0,Clinical,1952.9999999999998,1750.2857142857142,0.016129032258064502
2025-11-18,CA,GASTROINTESTINAL,2053,100000.0,Clinical,2053.0,1937.4285714285713,0.0512032770097286
2025-11-19,CA,GASTROINTESTINAL,1991,100000.0,Clinical,1991.0,1963.857142857143,-0.03019970774476377
2025-11-20,CA,GASTROINTESTINAL,2039,100000.0,Clinical,2038.9999999999998,1980.142857142857,0.024108488196886046
2025-11-21,CA,GASTROINTESTINAL,2032,100000.0,Clinical,2032.0000000000002,1990.142857142857,-0.00343305541932315
2025-11-22,CA,GASTROINTESTINAL,2075,100000.0,Clinical,2075.0,2009.2857142857142,0.02116141732283472
2025-11-23,CA,GASTROINTESTINAL,2132,100000.0,Clinical,2132.0,2039.2857142857142,0.027469879518072338
2025-11-24,CA,GASTROINTESTINAL,2128,100000.0,Clinical,2128.0,2064.285714285714,-0.0018761726078799779
2025-07-28,CA,ILI,1150,100000.0,Clinical,1150.0,1150.0,
2025-07-29,CA,ILI,1135,100000.0,Clinical,1135.0,1142.5,-0.013043478260869601
2025-07-30,CA,ILI,1129,100000.0,Clinical,1129.0,1138.0,-0.005286343612334821
2025-07-31,CA,ILI,1188,100000.0,Clinical,1188.0,1150.5,0.05225863596102753
2025-08-01,CA,ILI,1154,100000.0,Clinical,1154.0,1151.2,-0.028619528619528656
2025-08-02,CA,ILI,1122,100000.0,Clinical,1122.0,1146.3333333333333,-0.02772963604852685
2025-08-03,CA,ILI,1073,100000.0,Clinical,1073.0,1135.857142857143,-0.04367201426024958
2025-08-04,CA,ILI,1090,100000.0,Clinical,1090.0,1127.2857142857142,0.01584342963653307
2025-08-05,CA,ILI,1086,100000.0,Clinical,1086.0,1120.2857142857142,-0.003669724770642202
2025-08-06,CA,ILI,1108,100000.0,Clinical,1108.0,1117.2857142857142,0.0202578268876612
2025-08-07,CA,ILI,1047,100000.0,Clinical,1047.0,1097.142857142857,-0.05505415162454874
2025-08-08,CA,ILI,1031,100000.0,Clinical,1031.0,1079.5714285714287,-0.015281757402101248
2025-08-09,CA,ILI,1024,100000.0,Clinical,1024.0,1065.5714285714287,-0.006789524733268659
2025-08-10,CA,ILI,1014,100000.0,Clinical,1014.0,1057.142857142857,-0.009765625
2025-08-11,CA,ILI,1072,100000.0,Clinical,1072.0,1054.5714285714287,0.05719921104536496
2025-08-12,CA,ILI,1073,100000.0,Clinical,1073.0,1052.7142857142858,0.000932835820895539
2025-08-13,CA,ILI,963,100000.0,Clinical,963.0,1032.0,-0.10251630941286116
2025-08-14,CA,ILI,980,100000.0,Clinical,980.0,1022.4285714285714,0.017653167185877505
2025-08-15,CA,ILI,965,100000.0,Clinical,965.0000000000001,1013.0,-0.015306122448979553
2025-08-16,CA,ILI,981,100000.0,Clinical,980.9999999999999,1006.8571428571429,0.01658031088082912
2025-08-17,CA,ILI,915,100000.0,Clinical,915.0,992.7142857142857,-0.06727828746177367
2025-08-18,CA,ILI,899,100000.0,Clinical,899.0,968.0,-0.01748633879781425
2025-08-19,CA,ILI,922,100000.0,Clinical,922.0000000000001,946.4285714285714,0.025583982202447064
2025-08-20,CA,ILI,931,100000.0,Clinical,931.0,941.8571428571429,0.009761388286334105
2025-08-21,CA,ILI,913,100000.0,Clinical,912.9999999999999,932.2857142857143,-0.01933404940923733
2025-08-22,CA,ILI,869,100000.0,Clinical,869.0,918.5714285714286,-0.048192771084337394
2025-08-23,CA,ILI,970,100000.0,Clinical,970.0,917.0,0.1162255466052935
2025-08-24,CA,ILI,893,100000.0,Clinical,893.0,913.8571428571429,-0.07938144329896912
2025-08-25,CA,ILI,832,100000.0,Clinical,831.9999999999999,904.2857142857143,-0.06830907054871216
2025-08-26,CA,ILI,896,100000.0,Clinical,895.9999999999999,900.5714285714286,0.07692307692307687
2025-08-27,CA,ILI,895,100000.0,Clinical,895.0,895.4285714285714,-0.0011160714285713969
